element_id,centroid_x_m,centroid_y_m,centroid_z_m,sigma_xx_pa,sigma_yy_pa,sigma_zz_pa,tau_xy_pa,tau_yz_pa,tau_xz_pa,principal_min_pa,principal_mid_pa,principal_max_pa,affine_principal_min_pa,affine_principal_mid_pa,affine_principal_max_pa
83,6.807563657099922,78.45480338373139,-0.09760854206414084,-7323.331247363156,-9486.138429772443,-39705.997288095736,-375.21220916278645,-826.8152418426931,3800.0435102402625,-22056.157400767304,-4934.038709676802,-1850.26274328139,-22056.157400767304,-4934.038709676802,-1850.26274328139
84,6.763550242844394,77.95674497751884,-0.09760854240635061,-7119.519565481112,-9360.957501070356,-39674.02179869316,-299.9003091803096,-668.0101555212613,4093.8335809365367,-21938.956059247124,-4758.98486554303,-1613.8990406174432,-21938.956059247124,-4758.98486554303,-1613.8990406174432
85,6.7195368280761025,77.45868657040694,-0.09760854251367784,-7071.089943018767,-9362.770608684272,-39889.099659617554,-274.54126211687,-582.5990155105142,4249.995185320515,-21996.186112359574,-4710.206236930445,-1509.5146919816127,-21996.186112359574,-4710.206236930445,-1509.5146919816127
86,6.675523413099086,76.96062816276577,-0.0976085425471229,-6992.911233397553,-9320.299925123758,-39953.92519010595,-279.63316418198207,-597.5863818317592,4398.570351418331,-21968.753672978324,-4640.774201779838,-1384.7926118377354,-21968.753672978324,-4640.774201779838,-1384.7926118377354
87,6.631509998654417,76.46256975444413,-0.0976085424416808,-6957.729051030333,-9237.505369646417,-39951.10176405501,-403.2567338689092,-995.4267036095615,4482.911820136605,-21998.589111017885,-4593.1981819021075,-1295.973475839438,-21998.589111017885,-4593.1981819021075,-1295.973475839438
88,6.58749657945653,75.96451133532165,-0.09760854233808099,-7004.430747632968,-7810.156765577247,-40393.70917302879,-393.94390688835915,-2518.820449854177,4004.762298837409,-22112.306059149487,-3133.5894468949336,-1180.6286845486559,-22112.306059149487,-3133.5894468949336,-1180.6286845486559
89,6.895590488949884,79.45092014438137,-0.07591777883864337,-6630.732884090657,-13945.157661173926,-34182.19893623613,-2057.337670166213,-7241.7919087394575,3398.5929902222674,-21609.84995264752,-10675.032467013247,-1968.8877607160111,-21609.84995264752,-10675.032467013247,-1968.8877607160111
90,6.85157707225146,78.95286178564321,-0.07591778941840951,-6746.354573226373,-9247.487784466557,-37281.26516837622,-1022.4389365522935,-2339.469988679632,2660.1693274621807,-21339.165363681037,-5405.691743044141,-1636.4898137029984,-21339.165363681037,-5405.691743044141,-1636.4898137029984
91,6.807563661483293,78.45480338324273,-0.07591778698922842,-6335.469487664783,-8737.543691504787,-37024.88657989571,-407.5485742804473,-666.497284482244,3223.1674726859756,-21517.40933345043,-4766.05743872513,-1596.9405615664602,-21517.40933345043,-4766.05743872513,-1596.9405615664602
92,6.763550247342196,77.95674497699913,-0.0759177873180445,-6119.532189524854,-8626.027007918066,-36985.04713918835,-332.9003531511143,-564.1435979140474,3463.182512195226,-21416.57984991325,-4612.873071672008,-1366.5321587156307,-21416.57984991325,-4612.873071672008,-1366.5321587156307
93,6.719536832661138,77.4586865699283,-0.0759177874721629,-6055.412889764901,-8613.00806160492,-37178.22234206532,-305.1056442243652,-492.1289599423101,3591.98454996453,-21467.689161508246,-4553.921657062901,-1257.804889455809,-21467.689161508246,-4553.921657062901,-1257.804889455809
94,6.675523417762205,76.96062816229323,-0.07591778751155615,-5965.694922108991,-8568.826128316467,-37231.085037133984,-309.8940310882594,-499.6007287915136,3717.1097108107715,-21442.186521019816,-4487.499532289261,-1132.3821169914424,-21442.186521019816,-4487.499532289261,-1132.3821169914424
95,6.631510003397262,76.46256975379924,-0.07591778744321108,-5936.817793670657,-8467.93390345986,-37283.0949962415,-445.23297155696685,-849.2482067444315,3784.0248839185897,-21508.290036386985,-4422.818781661136,-1050.2653878213196,-21508.290036386985,-4422.818781661136,-1050.2653878213196
96,6.587496584053957,75.96451133390038,-0.07591778754697263,-5957.900828966862,-6955.4355985098955,-37632.28242439414,-443.6168317602371,-2054.479444077994,3405.2837299216867,-21534.749973487902,-2889.94213884069,-905.3857032492132,-21534.749973487902,-2889.94213884069,-905.3857032492132
